subfolder,rank,word,count,russian_translation,total_files,total_words,estimated_cost
demo-files-tv-split,944,דרמטי,5,,12,32673,1.6584
demo-files-tv-split,945,אלו,5,,12,32673,1.6584
demo-files-tv-split,946,נעבור,5,,12,32673,1.6584
demo-files-tv-split,947,וזאת,5,,12,32673,1.6584
demo-files-tv-split,948,מחייב,5,,12,32673,1.6584
demo-files-tv-split,949,טובות,5,,12,32673,1.6584
demo-files-tv-split,950,מקסים,5,,12,32673,1.6584
demo-files-tv-split,951,חיילים,5,,12,32673,1.6584
demo-files-tv-split,952,נוכל,5,,12,32673,1.6584
demo-files-tv-split,953,קיבל,5,,12,32673,1.6584
demo-files-tv-split,954,נצרים,5,,12,32673,1.6584
demo-files-tv-split,955,להפסקה,5,,12,32673,1.6584
demo-files-tv-split,956,בקרב,5,,12,32673,1.6584
demo-files-tv-split,957,ולהגיד,5,,12,32673,1.6584
demo-files-tv-split,958,האחים,5,,12,32673,1.6584
demo-files-tv-split,959,המוסלמים,5,,12,32673,1.6584
demo-files-tv-split,960,הקטרים,5,,12,32673,1.6584
demo-files-tv-split,961,מחבקת,5,,12,32673,1.6584
demo-files-tv-split,962,תוכנית,5,,12,32673,1.6584
demo-files-tv-split,963,למדינת,5,,12,32673,1.6584
demo-files-tv-split,964,במידה,5,,12,32673,1.6584
demo-files-tv-split,965,עצרנו,5,,12,32673,1.6584
demo-files-tv-split,966,ועדיין,5,,12,32673,1.6584
demo-files-tv-split,967,בהקשר,5,,12,32673,1.6584
demo-files-tv-split,968,שבסוף,5,,12,32673,1.6584
demo-files-tv-split,969,לסיום,5,,12,32673,1.6584
demo-files-tv-split,970,מסכים,5,,12,32673,1.6584
demo-files-tv-split,971,בקפלן,5,,12,32673,1.6584
demo-files-tv-split,972,הנתונים,5,,12,32673,1.6584
demo-files-tv-split,973,שמה,5,,12,32673,1.6584
demo-files-tv-split,974,ברדוגו,5,,12,32673,1.6584
demo-files-tv-split,975,להחזיר,5,,12,32673,1.6584
demo-files-tv-split,976,העניינים,5,,12,32673,1.6584
demo-files-tv-split,977,ימין,5,,12,32673,1.6584
demo-files-tv-split,978,להסתכל,5,,12,32673,1.6584
demo-files-tv-split,979,הפוליטי,5,,12,32673,1.6584
demo-files-tv-split,980,שאין,5,,12,32673,1.6584
demo-files-tv-split,981,האתגרים,5,,12,32673,1.6584
demo-files-tv-split,982,התקיפה,5,,12,32673,1.6584
demo-files-tv-split,983,יוצאים,5,,12,32673,1.6584
demo-files-tv-split,984,חוזר,5,,12,32673,1.6584
demo-files-tv-split,985,מגיעה,5,,12,32673,1.6584
demo-files-tv-split,986,בביטחון,5,,12,32673,1.6584
demo-files-tv-split,987,שרק,5,,12,32673,1.6584
demo-files-tv-split,988,ירון,5,,12,32673,1.6584
demo-files-tv-split,989,בוודאי,5,,12,32673,1.6584
demo-files-tv-split,990,שבסופו,5,,12,32673,1.6584
demo-files-tv-split,991,לכולם,5,,12,32673,1.6584
demo-files-tv-split,992,המשפחה,5,,12,32673,1.6584
demo-files-tv-split,993,המקומיות,5,,12,32673,1.6584
demo-files-tv-split,994,הפסטיבל,5,,12,32673,1.6584
demo-files-tv-split,995,וחג,4,,12,32673,1.6584
demo-files-tv-split,996,בעוד,4,,12,32673,1.6584
demo-files-tv-split,997,נציין,4,,12,32673,1.6584
demo-files-tv-split,998,הטבח,4,,12,32673,1.6584
demo-files-tv-split,999,היהודי,4,,12,32673,1.6584
demo-files-tv-split,1000,עבור,4,,12,32673,1.6584
demo-files-tv-split,1001,בשער,4,,12,32673,1.6584
demo-files-tv-split,1002,הקו,4,,12,32673,1.6584
demo-files-tv-split,1003,הזיכרון,4,,12,32673,1.6584
demo-files-tv-split,1004,פותחים,4,,12,32673,1.6584
demo-files-tv-split,1005,מוקדם,4,,12,32673,1.6584
demo-files-tv-split,1006,האמת,4,,12,32673,1.6584
demo-files-tv-split,1007,בשני,4,,12,32673,1.6584
demo-files-tv-split,1008,באותה,4,,12,32673,1.6584
demo-files-tv-split,1009,בתמורה,4,,12,32673,1.6584
demo-files-tv-split,1010,הלבן,4,,12,32673,1.6584
demo-files-tv-split,1011,העשירים,4,,12,32673,1.6584
demo-files-tv-split,1012,הזמנים,4,,12,32673,1.6584
demo-files-tv-split,1013,שמגיע,4,,12,32673,1.6584
demo-files-tv-split,1014,יצאו,4,,12,32673,1.6584
demo-files-tv-split,1015,הגענו,4,,12,32673,1.6584
demo-files-tv-split,1016,מוביל,4,,12,32673,1.6584
demo-files-tv-split,1017,וושינגטון,4,,12,32673,1.6584
demo-files-tv-split,1018,מטעם,4,,12,32673,1.6584
demo-files-tv-split,1019,מלמד,4,,12,32673,1.6584
demo-files-tv-split,1020,ולמעשה,4,,12,32673,1.6584
demo-files-tv-split,1021,תנועה,4,,12,32673,1.6584
demo-files-tv-split,1022,דעתי,4,,12,32673,1.6584
demo-files-tv-split,1023,שנאמר,4,,12,32673,1.6584
demo-files-tv-split,1024,להניח,4,,12,32673,1.6584
demo-files-tv-split,1025,תעשה,4,,12,32673,1.6584
demo-files-tv-split,1026,זהב,4,,12,32673,1.6584
demo-files-tv-split,1027,נשק,4,,12,32673,1.6584
demo-files-tv-split,1028,ידוע,4,,12,32673,1.6584
demo-files-tv-split,1029,התנאים,4,,12,32673,1.6584
demo-files-tv-split,1030,רוצות,4,,12,32673,1.6584
demo-files-tv-split,1031,התאריך,4,,12,32673,1.6584
demo-files-tv-split,1032,יהודה,4,,12,32673,1.6584
demo-files-tv-split,1033,גבוהה,4,,12,32673,1.6584
demo-files-tv-split,1034,כוחות,4,,12,32673,1.6584
demo-files-tv-split,1035,צה,4,,12,32673,1.6584
demo-files-tv-split,1036,עמוק,4,,12,32673,1.6584
demo-files-tv-split,1037,הישג,4,,12,32673,1.6584
demo-files-tv-split,1038,וצהל,4,,12,32673,1.6584
demo-files-tv-split,1039,מסתכלים,4,,12,32673,1.6584
demo-files-tv-split,1040,מכיוון,4,,12,32673,1.6584
demo-files-tv-split,1041,ואף,4,,12,32673,1.6584
demo-files-tv-split,1042,טעות,4,,12,32673,1.6584
demo-files-tv-split,1043,שבעה,4,,12,32673,1.6584
demo-files-tv-split,1044,שונה,4,,12,32673,1.6584
demo-files-tv-split,1045,מודה,4,,12,32673,1.6584
demo-files-tv-split,1046,סוכה,4,,12,32673,1.6584
demo-files-tv-split,1047,השנה,4,,12,32673,1.6584
demo-files-tv-split,1048,נותן,4,,12,32673,1.6584
demo-files-tv-split,1049,עשרים,4,,12,32673,1.6584
demo-files-tv-split,1050,מקבלים,4,,12,32673,1.6584
demo-files-tv-split,1051,פעילי,4,,12,32673,1.6584
demo-files-tv-split,1052,סימן,4,,12,32673,1.6584
demo-files-tv-split,1053,משפחה,4,,12,32673,1.6584
demo-files-tv-split,1054,ברחוב,4,,12,32673,1.6584
demo-files-tv-split,1055,המהלך,4,,12,32673,1.6584
demo-files-tv-split,1056,מאיתנו,4,,12,32673,1.6584
demo-files-tv-split,1057,בשנה,4,,12,32673,1.6584
demo-files-tv-split,1058,מחדש,4,,12,32673,1.6584
demo-files-tv-split,1059,יוכל,4,,12,32673,1.6584
demo-files-tv-split,1060,השחרור,4,,12,32673,1.6584
demo-files-tv-split,1061,אך,4,,12,32673,1.6584
demo-files-tv-split,1062,איתי,4,,12,32673,1.6584
demo-files-tv-split,1063,לשעבר,4,,12,32673,1.6584
demo-files-tv-split,1064,היתר,4,,12,32673,1.6584
demo-files-tv-split,1065,לטורקיה,4,,12,32673,1.6584
demo-files-tv-split,1066,אנשי,4,,12,32673,1.6584
demo-files-tv-split,1067,לרצועת,4,,12,32673,1.6584
demo-files-tv-split,1068,קטנים,4,,12,32673,1.6584
demo-files-tv-split,1069,שעברו,4,,12,32673,1.6584
demo-files-tv-split,1070,האלו,4,,12,32673,1.6584
demo-files-tv-split,1071,ארבעה,4,,12,32673,1.6584
demo-files-tv-split,1072,שומעים,4,,12,32673,1.6584
demo-files-tv-split,1073,מצטרפת,4,,12,32673,1.6584
demo-files-tv-split,1074,מאמין,4,,12,32673,1.6584
demo-files-tv-split,1075,זיכרון,4,,12,32673,1.6584
demo-files-tv-split,1076,זוכרים,4,,12,32673,1.6584
demo-files-tv-split,1077,העוטף,4,,12,32673,1.6584
demo-files-tv-split,1078,תחת,4,,12,32673,1.6584
demo-files-tv-split,1079,תנועת,4,,12,32673,1.6584
demo-files-tv-split,1080,ביניהם,4,,12,32673,1.6584
demo-files-tv-split,1081,שלמה,4,,12,32673,1.6584
demo-files-tv-split,1082,גל,4,,12,32673,1.6584
demo-files-tv-split,1083,צפוי,4,,12,32673,1.6584
demo-files-tv-split,1084,נשאר,4,,12,32673,1.6584
demo-files-tv-split,1085,החל,4,,12,32673,1.6584
demo-files-tv-split,1086,הבעיה,4,,12,32673,1.6584
demo-files-tv-split,1087,נתפס,4,,12,32673,1.6584
demo-files-tv-split,1088,שראינו,4,,12,32673,1.6584
demo-files-tv-split,1089,ייכנס,4,,12,32673,1.6584
demo-files-tv-split,1090,הולכת,4,,12,32673,1.6584
demo-files-tv-split,1091,שהגיעו,4,,12,32673,1.6584
demo-files-tv-split,1092,לנשיא,4,,12,32673,1.6584
demo-files-tv-split,1093,המדינה,4,,12,32673,1.6584
demo-files-tv-split,1094,יצחק,4,,12,32673,1.6584
demo-files-tv-split,1095,להביע,4,,12,32673,1.6584
demo-files-tv-split,1096,הודעת,4,,12,32673,1.6584
demo-files-tv-split,1097,לצערנו,4,,12,32673,1.6584
demo-files-tv-split,1098,הקצוות,4,,12,32673,1.6584
demo-files-tv-split,1099,שהפעם,4,,12,32673,1.6584
demo-files-tv-split,1100,להסתיים,4,,12,32673,1.6584
demo-files-tv-split,1101,הערבי,4,,12,32673,1.6584
demo-files-tv-split,1102,לקרות,4,,12,32673,1.6584
demo-files-tv-split,1103,הטכניים,4,,12,32673,1.6584
demo-files-tv-split,1104,שהולך,4,,12,32673,1.6584
demo-files-tv-split,1105,בתור,4,,12,32673,1.6584
demo-files-tv-split,1106,הסוף,4,,12,32673,1.6584
demo-files-tv-split,1107,בפנים,4,,12,32673,1.6584
demo-files-tv-split,1108,לסיטואציה,4,,12,32673,1.6584
demo-files-tv-split,1109,קיבלנו,4,,12,32673,1.6584
demo-files-tv-split,1110,והייתה,4,,12,32673,1.6584
demo-files-tv-split,1111,להישאר,4,,12,32673,1.6584
demo-files-tv-split,1112,סוניה,4,,12,32673,1.6584
demo-files-tv-split,1113,אישי,4,,12,32673,1.6584
demo-files-tv-split,1114,אוהבת,4,,12,32673,1.6584
demo-files-tv-split,1115,משחק,4,,12,32673,1.6584
demo-files-tv-split,1116,אמא,4,,12,32673,1.6584
demo-files-tv-split,1117,חבר,4,,12,32673,1.6584
demo-files-tv-split,1118,שלפני,4,,12,32673,1.6584
demo-files-tv-split,1119,עצמה,4,,12,32673,1.6584
demo-files-tv-split,1120,מספרת,4,,12,32673,1.6584
demo-files-tv-split,1121,לתל,4,,12,32673,1.6584
demo-files-tv-split,1122,הצבאים,4,,12,32673,1.6584
demo-files-tv-split,1123,בעל,4,,12,32673,1.6584
demo-files-tv-split,1124,במוסדות,4,,12,32673,1.6584
demo-files-tv-split,1125,יהודיים,4,,12,32673,1.6584
demo-files-tv-split,1126,פי,4,,12,32673,1.6584
demo-files-tv-split,1127,כביכול,4,,12,32673,1.6584
demo-files-tv-split,1128,מצביעים,4,,12,32673,1.6584
demo-files-tv-split,1129,במרכז,4,,12,32673,1.6584
demo-files-tv-split,1130,ויכול,4,,12,32673,1.6584
demo-files-tv-split,1131,בצרפת,4,,12,32673,1.6584
demo-files-tv-split,1132,שנכנס,4,,12,32673,1.6584
demo-files-tv-split,1133,והכול,4,,12,32673,1.6584
demo-files-tv-split,1134,להשלים,4,,12,32673,1.6584
demo-files-tv-split,1135,ישראלים,4,,12,32673,1.6584
demo-files-tv-split,1136,הפכה,4,,12,32673,1.6584
demo-files-tv-split,1137,למקום,4,,12,32673,1.6584
demo-files-tv-split,1138,לחיים,4,,12,32673,1.6584
demo-files-tv-split,1139,בפרויקט,4,,12,32673,1.6584
demo-files-tv-split,1140,נעשה,4,,12,32673,1.6584
demo-files-tv-split,1141,הדירות,4,,12,32673,1.6584
demo-files-tv-split,1142,לבנות,4,,12,32673,1.6584
demo-files-tv-split,1143,לעצמי,4,,12,32673,1.6584
demo-files-tv-split,1144,החדש,4,,12,32673,1.6584
demo-files-tv-split,1145,המון,4,,12,32673,1.6584
demo-files-tv-split,1146,התחיל,4,,12,32673,1.6584
demo-files-tv-split,1147,סיגה,4,,12,32673,1.6584
demo-files-tv-split,1148,בא,4,,12,32673,1.6584
demo-files-tv-split,1149,מקומות,4,,12,32673,1.6584
demo-files-tv-split,1150,מההתחלה,4,,12,32673,1.6584
demo-files-tv-split,1151,המנטה,4,,12,32673,1.6584
demo-files-tv-split,1152,המאסטיק,4,,12,32673,1.6584
demo-files-tv-split,1153,רותי,4,,12,32673,1.6584
demo-files-tv-split,1154,מצחיק,4,,12,32673,1.6584
demo-files-tv-split,1155,רב,4,,12,32673,1.6584
demo-files-tv-split,1156,הלילה,4,,12,32673,1.6584
demo-files-tv-split,1157,שעשה,4,,12,32673,1.6584
demo-files-tv-split,1158,איתכם,4,,12,32673,1.6584
demo-files-tv-split,1159,אוהב,4,,12,32673,1.6584
demo-files-tv-split,1160,מרים,4,,12,32673,1.6584
demo-files-tv-split,1161,ברוך,4,,12,32673,1.6584
demo-files-tv-split,1162,יאמינו,4,,12,32673,1.6584
demo-files-tv-split,1163,לשאול,4,,12,32673,1.6584
demo-files-tv-split,1164,לכוכב,4,,12,32673,1.6584
demo-files-tv-split,1165,מוזיקה,4,,12,32673,1.6584
demo-files-tv-split,1166,וואו,4,,12,32673,1.6584
demo-files-tv-split,1167,ושאני,4,,12,32673,1.6584
demo-files-tv-split,1168,והיה,4,,12,32673,1.6584
demo-files-tv-split,1169,מבינה,4,,12,32673,1.6584
demo-files-tv-split,1170,ולהבין,4,,12,32673,1.6584
demo-files-tv-split,1171,בתנאים,4,,12,32673,1.6584
demo-files-tv-split,1172,שיהיה,4,,12,32673,1.6584
demo-files-tv-split,1173,באירוע,4,,12,32673,1.6584
demo-files-tv-split,1174,הבמה,4,,12,32673,1.6584
demo-files-tv-split,1175,ומיד,4,,12,32673,1.6584
demo-files-tv-split,1176,המשחק,4,,12,32673,1.6584
demo-files-tv-split,1177,שאומרת,4,,12,32673,1.6584
demo-files-tv-split,1178,ההתקפי,4,,12,32673,1.6584
demo-files-tv-split,1179,למצרים,4,,12,32673,1.6584
demo-files-tv-split,1180,ואכן,4,,12,32673,1.6584
demo-files-tv-split,1181,ניצחון,4,,12,32673,1.6584
demo-files-tv-split,1182,השעה,4,,12,32673,1.6584
demo-files-tv-split,1183,לפתוח,4,,12,32673,1.6584
demo-files-tv-split,1184,הפלסטינית,4,,12,32673,1.6584
demo-files-tv-split,1185,יסכימו,4,,12,32673,1.6584
demo-files-tv-split,1186,לבתים,4,,12,32673,1.6584
demo-files-tv-split,1187,שינה,4,,12,32673,1.6584
demo-files-tv-split,1188,נגיע,4,,12,32673,1.6584
demo-files-tv-split,1189,שהגיע,4,,12,32673,1.6584
demo-files-tv-split,1190,המרכזית,4,,12,32673,1.6584
demo-files-tv-split,1191,לידי,4,,12,32673,1.6584
demo-files-tv-split,1192,הנכון,4,,12,32673,1.6584
demo-files-tv-split,1193,מוחלטת,4,,12,32673,1.6584
demo-files-tv-split,1194,המילים,4,,12,32673,1.6584
demo-files-tv-split,1195,הראשונים,4,,12,32673,1.6584
demo-files-tv-split,1196,אדיר,4,,12,32673,1.6584
demo-files-tv-split,1197,בציוץ,4,,12,32673,1.6584
demo-files-tv-split,1198,המבצעית,4,,12,32673,1.6584
demo-files-tv-split,1199,בפני,4,,12,32673,1.6584
demo-files-tv-split,1200,שיכול,4,,12,32673,1.6584
demo-files-tv-split,1201,כלפי,4,,12,32673,1.6584
demo-files-tv-split,1202,הקלעים,4,,12,32673,1.6584
demo-files-tv-split,1203,שינוי,4,,12,32673,1.6584
demo-files-tv-split,1204,נגיד,4,,12,32673,1.6584
demo-files-tv-split,1205,ירושלים,4,,12,32673,1.6584
demo-files-tv-split,1206,במסע,4,,12,32673,1.6584
demo-files-tv-split,1207,השם,4,,12,32673,1.6584
demo-files-tv-split,1208,בניגוד,4,,12,32673,1.6584
demo-files-tv-split,1209,פנימה,4,,12,32673,1.6584
demo-files-tv-split,1210,שמים,4,,12,32673,1.6584
demo-files-tv-split,1211,חמולות,4,,12,32673,1.6584
demo-files-tv-split,1212,במרכאות,4,,12,32673,1.6584
demo-files-tv-split,1213,פירוק,4,,12,32673,1.6584
demo-files-tv-split,1214,שהן,4,,12,32673,1.6584
demo-files-tv-split,1215,הטורקים,4,,12,32673,1.6584
demo-files-tv-split,1216,הבינלאומי,4,,12,32673,1.6584
demo-files-tv-split,1217,אליהם,4,,12,32673,1.6584
demo-files-tv-split,1218,מבחינתם,4,,12,32673,1.6584
demo-files-tv-split,1219,פעולות,4,,12,32673,1.6584
demo-files-tv-split,1220,אתגר,4,,12,32673,1.6584
demo-files-tv-split,1221,מנהל,4,,12,32673,1.6584
demo-files-tv-split,1222,אשן,4,,12,32673,1.6584
demo-files-tv-split,1223,כזו,4,,12,32673,1.6584
demo-files-tv-split,1224,לוותר,4,,12,32673,1.6584
demo-files-tv-split,1225,שהיו,4,,12,32673,1.6584
demo-files-tv-split,1226,החמולות,4,,12,32673,1.6584
demo-files-tv-split,1227,בקהיר,4,,12,32673,1.6584
demo-files-tv-split,1228,פרימן,4,,12,32673,1.6584
demo-files-tv-split,1229,למטרות,4,,12,32673,1.6584
demo-files-tv-split,1230,מפני,4,,12,32673,1.6584
demo-files-tv-split,1231,ובעצם,4,,12,32673,1.6584
demo-files-tv-split,1232,כנגד,4,,12,32673,1.6584
demo-files-tv-split,1233,וכך,4,,12,32673,1.6584
demo-files-tv-split,1234,הבינו,4,,12,32673,1.6584
demo-files-tv-split,1235,ואומרים,4,,12,32673,1.6584
demo-files-tv-split,1236,מקבלת,4,,12,32673,1.6584
demo-files-tv-split,1237,האויב,4,,12,32673,1.6584
demo-files-tv-split,1238,שהדבר,4,,12,32673,1.6584
demo-files-tv-split,1239,מיותר,4,,12,32673,1.6584
demo-files-tv-split,1240,הופך,4,,12,32673,1.6584
demo-files-tv-split,1241,שנייה,4,,12,32673,1.6584
demo-files-tv-split,1242,דרומה,4,,12,32673,1.6584
demo-files-tv-split,1243,הפסקה,4,,12,32673,1.6584
demo-files-tv-split,1244,מסביב,4,,12,32673,1.6584
demo-files-tv-split,1245,רשויות,4,,12,32673,1.6584
demo-files-tv-split,1246,ובוודאי,4,,12,32673,1.6584
demo-files-tv-split,1247,עיניים,4,,12,32673,1.6584
demo-files-tv-split,1248,בחירות,4,,12,32673,1.6584
demo-files-tv-split,1249,ובן,4,,12,32673,1.6584
demo-files-tv-split,1250,ברורה,4,,12,32673,1.6584
demo-files-tv-split,1251,המשטר,4,,12,32673,1.6584
demo-files-tv-split,1252,בתוכנית,4,,12,32673,1.6584
demo-files-tv-split,1253,שיבואו,4,,12,32673,1.6584
demo-files-tv-split,1254,שהיינו,4,,12,32673,1.6584
demo-files-tv-split,1255,שהציבור,4,,12,32673,1.6584
demo-files-tv-split,1256,חד,4,,12,32673,1.6584
demo-files-tv-split,1257,לשלם,4,,12,32673,1.6584
demo-files-tv-split,1258,ובכלל,4,,12,32673,1.6584
demo-files-tv-split,1259,מתוחים,4,,12,32673,1.6584
demo-files-tv-split,1260,האזור,4,,12,32673,1.6584
demo-files-tv-split,1261,מתקרבים,4,,12,32673,1.6584
demo-files-tv-split,1262,בגבול,4,,12,32673,1.6584
demo-files-tv-split,1263,ברשתות,4,,12,32673,1.6584
demo-files-tv-split,1264,חלילה,4,,12,32673,1.6584
demo-files-tv-split,1265,סביב,4,,12,32673,1.6584
demo-files-tv-split,1266,להזכיר,4,,12,32673,1.6584
demo-files-tv-split,1267,ממך,4,,12,32673,1.6584
demo-files-tv-split,1268,בבנבק,4,,12,32673,1.6584
demo-files-tv-split,1269,עמק,4,,12,32673,1.6584
demo-files-tv-split,1270,אשר,4,,12,32673,1.6584
demo-files-tv-split,1271,הגיהנום,4,,12,32673,1.6584
demo-files-tv-split,1272,פרופסור,4,,12,32673,1.6584
demo-files-tv-split,1273,בועז,4,,12,32673,1.6584
demo-files-tv-split,1274,וכמו,4,,12,32673,1.6584
demo-files-tv-split,1275,נעמה,4,,12,32673,1.6584
demo-files-tv-split,1276,למשפחות,4,,12,32673,1.6584
demo-files-tv-split,1277,לילדים,4,,12,32673,1.6584
demo-files-tv-split,1278,גליל,4,,12,32673,1.6584
demo-files-tv-split,1279,פעיל,4,,12,32673,1.6584
demo-files-tv-split,1280,ברבי,4,,12,32673,1.6584
demo-files-tv-split,1281,באותו,3,,12,32673,1.6584
demo-files-tv-split,1282,יתחילו,3,,12,32673,1.6584
demo-files-tv-split,1283,לשיבה,3,,12,32673,1.6584
demo-files-tv-split,1284,בפעם,3,,12,32673,1.6584
demo-files-tv-split,1285,סולימאן,3,,12,32673,1.6584
demo-files-tv-split,1286,רועי,3,,12,32673,1.6584
demo-files-tv-split,1287,שרון,3,,12,32673,1.6584
demo-files-tv-split,1288,המשא,3,,12,32673,1.6584
demo-files-tv-split,1289,החלו,3,,12,32673,1.6584
demo-files-tv-split,1290,הפערים,3,,12,32673,1.6584
demo-files-tv-split,1291,ומדינות,3,,12,32673,1.6584
demo-files-tv-split,1292,לשני,3,,12,32673,1.6584
demo-files-tv-split,1293,ונתניהו,3,,12,32673,1.6584
demo-files-tv-split,1294,אליך,3,,12,32673,1.6584
demo-files-tv-split,1295,סוגיות,3,,12,32673,1.6584
demo-files-tv-split,1296,המטווחות,3,,12,32673,1.6584
demo-files-tv-split,1297,הגורמים,3,,12,32673,1.6584
demo-files-tv-split,1298,המתווה,3,,12,32673,1.6584
demo-files-tv-split,1299,שנשיא,3,,12,32673,1.6584
demo-files-tv-split,1300,ערבויות,3,,12,32673,1.6584
demo-files-tv-split,1301,למסע,3,,12,32673,1.6584
demo-files-tv-split,1302,האיש,3,,12,32673,1.6584
demo-files-tv-split,1303,להתקדם,3,,12,32673,1.6584
demo-files-tv-split,1304,בשר,3,,12,32673,1.6584
demo-files-tv-split,1305,המרכזי,3,,12,32673,1.6584
demo-files-tv-split,1306,שיותר,3,,12,32673,1.6584
demo-files-tv-split,1307,קושנר,3,,12,32673,1.6584
demo-files-tv-split,1308,רחוק,3,,12,32673,1.6584
demo-files-tv-split,1309,בהכרח,3,,12,32673,1.6584
demo-files-tv-split,1310,החשוב,3,,12,32673,1.6584
demo-files-tv-split,1311,חיסול,3,,12,32673,1.6584
demo-files-tv-split,1312,מועב,3,,12,32673,1.6584
demo-files-tv-split,1313,האור,3,,12,32673,1.6584
demo-files-tv-split,1314,המזרח,3,,12,32673,1.6584
demo-files-tv-split,1315,נדמה,3,,12,32673,1.6584
demo-files-tv-split,1316,שאמרתי,3,,12,32673,1.6584
demo-files-tv-split,1317,לחדר,3,,12,32673,1.6584
demo-files-tv-split,1318,סגור,3,,12,32673,1.6584
demo-files-tv-split,1319,חשיבות,3,,12,32673,1.6584
demo-files-tv-split,1320,נדע,3,,12,32673,1.6584
demo-files-tv-split,1321,הסתם,3,,12,32673,1.6584
demo-files-tv-split,1322,נעים,3,,12,32673,1.6584
demo-files-tv-split,1323,מצרים,3,,12,32673,1.6584
demo-files-tv-split,1324,לטווח,3,,12,32673,1.6584
demo-files-tv-split,1325,החיילים,3,,12,32673,1.6584
demo-files-tv-split,1326,סוריה,3,,12,32673,1.6584
demo-files-tv-split,1327,חשש,3,,12,32673,1.6584
demo-files-tv-split,1328,חיל,3,,12,32673,1.6584
demo-files-tv-split,1329,מהירה,3,,12,32673,1.6584
demo-files-tv-split,1330,פיגועים,3,,12,32673,1.6584
demo-files-tv-split,1331,שכמובן,3,,12,32673,1.6584
demo-files-tv-split,1332,בכוחות,3,,12,32673,1.6584
demo-files-tv-split,1333,חצי,3,,12,32673,1.6584
demo-files-tv-split,1334,מבצעית,3,,12,32673,1.6584
demo-files-tv-split,1335,נמשכת,3,,12,32673,1.6584
demo-files-tv-split,1336,שהגיעה,3,,12,32673,1.6584
demo-files-tv-split,1337,היהודים,3,,12,32673,1.6584
demo-files-tv-split,1338,לחברי,3,,12,32673,1.6584
demo-files-tv-split,1339,ועדת,3,,12,32673,1.6584
demo-files-tv-split,1340,הצלחתי,3,,12,32673,1.6584
demo-files-tv-split,1341,סופר,3,,12,32673,1.6584
demo-files-tv-split,1342,מחלק,3,,12,32673,1.6584
demo-files-tv-split,1343,ואומר,3,,12,32673,1.6584
demo-files-tv-split,1344,לצד,3,,12,32673,1.6584
demo-files-tv-split,1345,שיקרה,3,,12,32673,1.6584
demo-files-tv-split,1346,הלאה,3,,12,32673,1.6584
demo-files-tv-split,1347,מתעסקים,3,,12,32673,1.6584
demo-files-tv-split,1348,מהותית,3,,12,32673,1.6584
demo-files-tv-split,1349,כלי,3,,12,32673,1.6584
demo-files-tv-split,1350,ברחבי,3,,12,32673,1.6584
demo-files-tv-split,1351,תמיר,3,,12,32673,1.6584
demo-files-tv-split,1352,נמצאות,3,,12,32673,1.6584
demo-files-tv-split,1353,ואמן,3,,12,32673,1.6584
demo-files-tv-split,1354,כתבתנו,3,,12,32673,1.6584
demo-files-tv-split,1355,אומרות,3,,12,32673,1.6584
demo-files-tv-split,1356,לפועל,3,,12,32673,1.6584
demo-files-tv-split,1357,יגיעו,3,,12,32673,1.6584
demo-files-tv-split,1358,מאוחר,3,,12,32673,1.6584
demo-files-tv-split,1359,חלקם,3,,12,32673,1.6584
demo-files-tv-split,1360,לציון,3,,12,32673,1.6584
demo-files-tv-split,1361,והן,3,,12,32673,1.6584
demo-files-tv-split,1362,מהלך,3,,12,32673,1.6584
demo-files-tv-split,1363,ולעודד,3,,12,32673,1.6584
demo-files-tv-split,1364,המכתב,3,,12,32673,1.6584
demo-files-tv-split,1365,תרם,3,,12,32673,1.6584
demo-files-tv-split,1366,לעסקה,3,,12,32673,1.6584
demo-files-tv-split,1367,הפלסטינים,3,,12,32673,1.6584
demo-files-tv-split,1368,הכבדים,3,,12,32673,1.6584
demo-files-tv-split,1369,לאותם,3,,12,32673,1.6584
demo-files-tv-split,1370,בנוסף,3,,12,32673,1.6584
demo-files-tv-split,1371,המשלחת,3,,12,32673,1.6584
demo-files-tv-split,1372,צריכות,3,,12,32673,1.6584
demo-files-tv-split,1373,פרופלסטינים,3,,12,32673,1.6584
demo-files-tv-split,1374,עצמי,3,,12,32673,1.6584
demo-files-tv-split,1375,נשארו,3,,12,32673,1.6584
demo-files-tv-split,1376,במשת,3,,12,32673,1.6584
demo-files-tv-split,1377,שממשלת,3,,12,32673,1.6584
demo-files-tv-split,1378,ששמענו,3,,12,32673,1.6584
demo-files-tv-split,1379,תנאים,3,,12,32673,1.6584
demo-files-tv-split,1380,מעצר,3,,12,32673,1.6584
demo-files-tv-split,1381,ארבע,3,,12,32673,1.6584
demo-files-tv-split,1382,עזבו,3,,12,32673,1.6584
demo-files-tv-split,1383,עשר,3,,12,32673,1.6584
demo-files-tv-split,1384,מאה,3,,12,32673,1.6584
demo-files-tv-split,1385,לשבעה,3,,12,32673,1.6584
demo-files-tv-split,1386,ויום,3,,12,32673,1.6584
demo-files-tv-split,1387,התמונות,3,,12,32673,1.6584
demo-files-tv-split,1388,העיניים,3,,12,32673,1.6584
demo-files-tv-split,1389,הלב,3,,12,32673,1.6584
demo-files-tv-split,1390,לאורך,3,,12,32673,1.6584
demo-files-tv-split,1391,בהיסטוריה,3,,12,32673,1.6584
demo-files-tv-split,1392,הגדולות,3,,12,32673,1.6584
